"FirstNeg" "SecondNeg" "FirstPos" "SecondPos" "TotalMechs" "TotalNeg" "TotalPos" "FalseMech1" "FalseMech2" "FalseMech3" "FalseMech4" "exRf$y"
"8555" 11 18 30 0 42 11 1 4 8 26 0 "-1"
"8556" 21 24 0 0 37 13 0 10 12 0 0 "-1"
"8557" 13 15 8 0 50 14 1 7 8 46 0 "-1"
"8558" 6 10 0 0 60 18 0 2 3 0 0 "-1"
"8559" 12 23 69 60 60 13 2 3 12 28 33 "-1"
"8560" 7 11 0 0 51 18 0 2 4 0 0 "-1"
"8561" 3 11 6 0 54 17 1 1 4 50 0 "-1"
"8562" 3 6 157 2 56 17 2 1 2 4 55 "-1"
"8563" 5 8 17 12 61 18 2 1 3 49 54 "-1"
"8564" 19 27 0 0 15 2 0 3 5 0 0 "1"
"8565" 54 NA 187 142 17 1 2 4 0 1 7 "1"
"8566" 4 NA 0 0 16 1 0 1 0 0 0 "1"
"8567" 8 10 181 51 56 19 4 3 4 3 27 "-1"
"8568" 15 17 109 67 50 14 3 4 6 7 19 "-1"
"8569" 2 6 36 29 37 13 2 1 3 18 21 "-1"
"8570" 9 13 178 70 49 12 3 3 5 1 15 "-1"
"8571" 7 19 0 0 15 2 0 1 5 0 0 "1"
"8572" 3 8 93 78 71 17 3 1 5 19 29 "-1"
"8573" 6 9 7 0 48 13 1 1 4 45 0 "-1"
"8574" 7 21 57 0 39 13 1 1 8 19 0 "-1"
"8575" 6 7 176 0 46 14 1 1 2 0 0 "-1"
"8576" 11 13 167 0 46 12 1 5 6 2 0 "-1"
"8577" 4 6 38 36 45 14 2 1 2 26 28 "-1"
"8578" 41 160 24 9 18 2 2 10 17 11 15 "-1"
"8579" 26 134 0 0 16 2 0 4 15 0 0 "-1"
"8580" 19 NA 61 36 52 1 2 8 0 25 32 "-1"
"8581" 0 0 0 0 52 0 0 0 0 0 0 "1"
"8582" 5 7 169 73 65 15 3 1 3 10 27 "-1"
"8583" 7 11 168 36 50 16 4 2 4 2 31 "-1"
"8584" 11 13 104 7 44 13 2 4 5 10 41 "-1"
"8585" 0 0 0 0 14 0 0 0 0 0 0 "1"
"8586" 3 5 164 115 55 11 3 0 1 5 15 "1"
"8587" 5 15 0 0 48 15 0 2 6 0 0 "-1"
"8588" 2 3 0 0 16 3 0 0 1 0 0 "1"
"8589" 33 NA 0 0 16 1 0 5 0 0 0 "1"
"8590" 22 NA 0 0 14 1 0 4 0 0 0 "1"
"8591" 4 NA 0 0 19 1 0 2 0 0 0 "1"
"8592" 32 NA 0 0 15 1 0 7 0 0 0 "1"
"8593" 0 0 0 0 14 0 0 0 0 0 0 "1"
"8594" 0 0 4 0 18 0 1 0 0 15 0 "1"
"8595" 4 16 0 0 19 2 0 2 9 0 0 "1"
"8596" 5 11 97 95 60 15 3 2 4 10 12 "-1"
"8597" 11 14 170 10 53 12 2 4 7 7 49 "-1"
"8598" 10 11 157 63 54 12 3 4 5 5 25 "-1"
"8599" 3 10 104 0 69 20 1 1 5 23 0 "-1"
"8600" 3 11 0 0 47 17 0 0 4 0 0 "-1"
"8601" 2 4 129 119 55 13 2 1 2 15 16 "1"
"8602" 3 10 138 75 69 17 3 2 5 12 28 "-1"
"8603" 26 NA 0 0 15 1 0 4 0 0 0 "1"
"8604" 8 28 0 0 15 2 0 2 8 0 0 "1"
"8605" 31 NA 0 0 14 1 0 6 0 0 0 "1"
"8606" 19 NA 0 0 14 1 0 5 0 0 0 "1"
"8607" 33 NA 0 0 17 1 0 6 0 0 0 "1"
"8608" 6 18 0 0 15 2 0 2 5 0 0 "1"
"8609" 22 NA 0 0 17 1 0 5 0 0 0 "1"
"8610" 33 36 0 0 17 2 0 8 9 0 0 "1"
"8611" 6 NA 0 0 18 1 0 4 0 0 0 "1"
"8612" 2 7 89 88 67 21 2 1 3 28 29 "-1"
"8613" 6 11 0 0 52 16 0 2 5 0 0 "-1"
"8614" 4 7 116 0 40 11 1 2 5 5 0 "1"
"8615" 1 4 101 38 46 11 2 0 3 13 21 "1"
"8616" 6 8 145 131 67 17 5 1 2 13 17 "1"
"8617" 1 3 175 131 36 10 4 0 2 1 4 "1"
"8618" 1 2 154 98 38 11 4 0 1 1 6 "1"
"8619" 1 2 107 0 43 14 1 0 1 6 0 "1"
"8620" 7 11 159 136 41 13 4 5 8 1 4 "1"
"8621" 1 2 136 95 40 10 3 0 1 3 10 "1"
"8622" 1 4 46 0 30 11 1 0 3 8 0 "1"
"8623" 1 5 178 149 54 19 4 0 4 2 5 "1"
"8624" 6 25 52 11 26 3 2 2 10 8 21 "1"
"8625" 1 5 145 95 47 18 2 0 4 5 12 "1"
"8626" 1 3 162 109 37 12 3 0 2 1 3 "1"
"8627" 1 2 145 107 45 14 3 0 1 4 10 "1"
"8628" 10 22 139 67 71 26 5 0 2 15 39 "-1"
"8629" 2 4 132 81 45 16 2 1 3 6 12 "1"
"8630" 2 5 185 160 38 13 3 0 2 0 3 "1"
"8631" 2 3 104 93 46 18 2 1 2 9 13 "1"
"8632" 2 3 182 154 45 14 4 1 2 1 4 "1"
"8633" 1 2 114 102 58 19 4 0 1 18 20 "1"
"8634" 2 5 170 98 44 14 4 1 4 0 8 "1"
"8635" 1 6 129 119 39 10 3 0 5 5 6 "1"
"8636" 1 12 181 7 31 12 3 0 6 1 27 "1"
"8637" 5 13 16 0 25 4 1 4 12 11 0 "1"
"8638" 5 8 29 10 48 15 2 3 5 27 40 "1"
"8639" 1 2 163 156 49 18 5 0 1 1 3 "1"
"8640" 15 25 193 178 72 28 6 0 3 0 6 "-1"
"8641" 1 2 129 100 36 11 3 0 1 3 5 "1"
"8642" 17 21 166 153 71 27 6 0 1 8 14 "-1"
"8643" 2 11 143 84 49 19 3 0 3 3 11 "1"
"8644" 6 9 179 43 49 16 2 5 8 0 19 "1"
"8645" 2 6 167 126 37 12 4 0 3 1 4 "1"
"8646" 1 2 147 85 45 14 3 0 1 4 13 "1"
"8647" 1 3 141 93 45 13 3 0 2 6 10 "1"
"8648" 1 2 151 134 45 11 4 0 1 4 6 "1"
"8649" 1 8 151 46 34 4 5 0 7 0 8 "1"
"8650" 5 9 171 166 43 15 4 2 6 0 1 "1"
"8651" 3 4 172 159 35 11 4 2 3 0 2 "1"
"8652" 2 12 161 131 21 6 3 1 2 0 4 "1"
"8653" 2 3 161 41 39 13 2 1 2 1 14 "1"
"8654" 2 4 148 119 47 17 2 1 3 3 6 "1"
"8655" 2 6 83 0 38 13 1 1 5 8 0 "1"
"8656" 5 11 167 127 52 17 4 1 3 1 6 "1"
"8657" 1 2 53 0 55 16 1 0 1 27 0 "1"
"8658" 4 7 96 69 53 13 4 1 3 15 22 "1"
"8659" 1 2 164 149 43 17 3 0 1 0 1 "1"
"8660" 4 6 168 0 43 15 1 1 2 1 0 "1"
"8661" 1 6 138 49 48 16 3 0 5 6 20 "1"
"8662" 1 2 180 159 51 15 4 0 1 0 9 "1"
"8663" 25 58 106 0 16 3 1 3 7 5 0 "1"
"8664" 61 63 93 85 17 2 3 10 11 3 4 "1"
"8665" 1 NA 0 0 13 1 0 0 0 0 0 "1"
"8666" 1 4 156 125 41 16 3 0 3 0 4 "1"
"8667" 1 4 179 172 44 14 4 0 3 0 1 "1"
"8668" 4 5 122 27 26 10 2 1 2 3 12 "1"
"8669" 5 6 144 77 39 10 4 0 1 2 7 "1"
"8670" 53 114 116 0 15 2 1 7 11 2 0 "1"
"8671" 6 9 101 56 63 19 6 0 2 21 28 "1"
"8672" 7 10 103 0 39 10 1 5 8 10 0 "1"
"8673" 2 3 100 33 33 13 2 1 2 3 10 "1"
"8674" 1 4 100 35 39 12 3 0 3 5 16 "1"
"8675" 4 6 69 41 36 6 3 2 4 7 10 "1"
"8676" 2 5 54 20 37 14 2 0 2 8 23 "-1"
"8677" 1 33 140 14 16 3 3 0 5 1 12 "1"
"8678" 6 8 157 0 16 4 1 1 2 0 0 "1"
"8679" 0 0 172 28 44 0 2 0 0 4 23 "1"
"8680" 0 0 0 0 44 0 0 0 0 0 0 "1"
"8681" 4 7 130 97 59 14 5 1 2 15 21 "1"
"8682" 1 6 161 157 40 14 3 0 5 1 2 "1"
"8683" 5 6 188 140 40 13 4 3 4 0 2 "1"
"8684" 1 3 0 0 15 3 0 0 1 0 0 "1"
"8685" 3 4 142 131 74 26 3 1 2 21 25 "-1"
"8686" 1 2 31 0 37 11 1 0 1 13 0 "1"
"8687" 1 6 0 0 20 7 0 0 2 0 0 "1"
"8688" 4 5 0 0 17 4 0 1 2 0 0 "1"
"8689" 1 26 126 0 17 3 1 0 6 2 0 "1"
"8690" 1 6 0 0 17 3 0 0 2 0 0 "1"
"8691" 6 56 102 0 17 3 1 0 10 2 0 "1"
"8692" 0 0 0 0 13 0 0 0 0 0 0 "1"
"8693" 1 NA 5 0 19 1 1 0 0 14 0 "1"
"8694" 1 3 0 0 19 5 0 0 2 0 0 "1"
"8695" 7 8 107 40 52 17 2 0 1 12 28 "1"
"8696" 7 8 182 119 57 18 3 2 3 0 12 "1"
"8697" 15 18 94 0 54 16 1 0 2 14 0 "1"
"8698" 20 24 89 84 72 27 5 0 1 31 34 "-1"
"8699" 4 10 151 109 50 17 4 3 9 0 6 "1"
"8700" 2 3 168 28 55 13 2 1 2 5 35 "1"
"8701" 1 6 160 144 62 21 4 0 5 8 11 "1"
"8702" 20 96 88 0 17 2 1 4 12 5 0 "1"
"8703" 2 32 150 0 17 4 1 0 6 0 0 "1"
"8704" 1 63 98 0 18 4 1 0 8 6 0 "1"
"8705" 1 11 91 0 17 3 1 0 4 4 0 "1"
"8706" 3 7 0 0 18 5 0 1 2 0 0 "1"
"8707" 1 21 123 0 17 3 1 0 4 3 0 "1"
"8708" 2 7 0 0 18 5 0 1 3 0 0 "1"
"8709" 2 7 0 0 17 5 0 1 2 0 0 "1"
"8710" 4 5 0 0 17 3 0 1 2 0 0 "1"
"8711" 17 28 172 103 72 27 6 1 5 9 23 "-1"
"8712" 1 2 118 77 45 15 2 0 1 5 13 "1"
"8713" 8 12 151 54 56 16 2 6 9 7 27 "1"
"8714" 1 4 130 118 58 13 4 0 2 13 15 "-1"
"8715" 1 8 161 159 78 18 9 0 5 14 15 "-1"
"8716" 10 11 167 142 57 14 4 4 5 3 7 "1"
"8717" 1 6 156 106 59 15 4 0 4 2 13 "-1"
"8718" 1 9 163 0 64 16 1 0 5 5 0 "-1"
"8719" 12 16 58 13 40 12 2 4 8 15 34 "1"
"8720" 1 8 135 116 51 18 3 0 3 4 10 "1"
"8721" 3 6 142 49 40 15 2 1 3 5 18 "1"
"8722" 8 10 154 94 72 26 4 4 6 8 20 "1"
"8723" 9 25 134 44 30 5 3 5 9 4 13 "1"
"8724" 1 9 168 141 61 17 3 0 4 0 4 "-1"
"8725" 4 11 122 112 52 18 3 1 6 6 9 "1"
"8726" 1 6 138 103 65 16 6 0 4 8 11 "-1"
"8727" 2 4 172 159 92 31 6 1 3 12 16 "-1"
"8728" 1 11 154 119 61 18 4 0 6 2 10 "-1"
"8729" 7 10 0 0 45 18 0 4 6 0 0 "1"
"8730" 1 8 167 165 64 17 5 0 3 4 6 "-1"
"8731" 10 11 100 69 52 15 4 2 3 8 13 "1"
"8732" 1 7 167 165 76 21 6 0 2 9 11 "-1"
"8733" 12 17 167 107 61 17 2 6 10 0 10 "1"
"8734" 12 16 142 139 62 18 2 4 7 5 6 "1"
"8735" 5 7 160 131 47 13 4 3 5 4 8 "-1"
"8736" 6 23 2 0 37 8 1 5 15 35 0 "1"
"8737" 1 12 194 128 44 14 3 0 4 0 6 "-1"
"8738" 1 9 159 132 57 18 6 0 3 0 6 "-1"
"8739" 9 10 105 102 90 30 7 1 2 33 36 "-1"
"8740" 1 9 153 86 55 17 4 0 3 1 12 "-1"
"8741" 7 16 181 172 88 30 9 2 5 8 13 "-1"
"8742" 1 12 108 63 62 21 4 0 4 19 30 "-1"
"8743" 1 24 170 160 63 16 7 0 14 1 3 "-1"
"8744" 2 5 0 0 53 23 0 0 1 0 0 "1"
"8745" 1 5 149 79 65 17 6 0 2 4 22 "-1"
"8746" 1 18 152 142 65 17 9 0 7 4 7 "-1"
"8747" 2 14 103 76 65 16 6 1 6 10 24 "-1"
"8748" 2 18 129 120 48 9 5 1 15 4 5 "1"
"8749" 4 12 154 88 63 22 5 2 8 3 15 "1"
"8750" 2 3 124 0 51 17 1 1 2 8 0 "1"
"8751" 2 4 139 112 42 7 5 1 3 4 11 "1"
"8752" 1 4 155 28 58 17 3 0 1 4 33 "1"
"8753" 1 7 175 122 48 17 3 0 3 4 9 "-1"
"8754" 2 8 144 0 42 15 1 0 3 2 0 "-1"
"8755" 1 9 136 129 62 21 3 0 4 10 11 "-1"
"8756" 3 10 187 166 72 20 6 2 8 1 9 "1"
"8757" 10 12 116 109 65 15 4 5 7 19 20 "1"
"8758" 2 4 147 125 57 19 4 1 3 7 11 "1"
"8759" 2 8 192 146 62 15 5 1 6 1 8 "1"
"8760" 3 6 154 117 65 22 4 2 5 4 11 "1"
"8761" 5 8 163 121 65 20 3 3 5 7 21 "1"
"8762" 9 23 69 48 23 3 4 1 6 8 11 "-1"
"8763" 2 135 52 46 22 2 4 0 18 8 9 "-1"
"8764" 21 50 0 0 21 2 0 4 10 0 0 "1"
"8765" 3 6 166 130 60 22 4 1 4 3 9 "1"
"8766" 6 8 148 127 62 17 6 2 4 5 10 "1"
"8767" 2 8 138 71 41 9 3 1 4 6 14 "1"
"8768" 1 7 159 81 58 17 5 0 3 3 13 "-1"
"8769" 8 10 39 30 22 2 3 0 2 11 12 "-1"
"8770" 6 10 130 124 91 20 7 2 5 27 29 "1"
"8771" 6 7 104 29 51 15 3 3 4 13 30 "1"
"8772" 1 4 159 109 44 15 3 0 3 3 12 "1"
"8773" 1 4 165 119 53 17 4 0 2 1 9 "-1"
"8774" 11 12 129 94 50 12 4 5 6 5 13 "1"
"8775" 2 3 147 76 45 12 4 0 1 2 11 "1"
"8776" 11 35 53 20 26 4 2 0 9 11 21 "-1"
"8777" 8 20 32 22 25 4 2 1 4 15 19 "-1"
"8778" 119 NA 113 51 53 1 2 40 0 14 25 "1"
"8779" 0 0 0 0 60 0 0 0 0 0 0 "1"
"8780" 2 10 138 137 73 20 6 0 2 16 17 "1"
"8781" 4 7 161 146 60 20 5 3 6 1 3 "1"
"8782" 1 23 172 135 49 12 5 0 16 0 4 "-1"
"8783" 7 14 18 0 20 3 1 0 2 15 0 "-1"
"8784" 1 10 172 52 65 20 7 0 3 12 37 "-1"
"8785" 3 8 147 23 55 16 2 1 5 3 36 "1"
"8786" 2 3 46 33 25 6 2 0 1 13 15 "-1"
"8787" 7 32 29 27 25 4 3 0 11 15 16 "-1"
"8788" 8 20 43 26 22 2 3 1 4 10 14 "-1"
"8789" 21 39 30 0 26 3 1 4 9 18 0 "-1"
"8790" 12 14 56 33 23 3 3 2 3 10 14 "-1"
"8791" 0 0 0 0 20 0 0 0 0 0 0 "1"
"8792" 45 NA 33 21 25 1 2 13 0 15 17 "1"
"8793" 16 54 25 18 27 4 2 3 13 21 22 "-1"
"8794" 1 12 130 110 77 23 6 0 8 16 26 "-1"
"8795" 6 8 146 112 60 17 4 1 3 12 17 "1"
"8796" 3 4 136 125 68 19 8 1 2 14 16 "1"
"8797" 10 12 169 122 90 30 7 2 3 15 28 "-1"
"8798" 1 5 165 118 55 15 4 0 1 2 11 "-1"
"8799" 3 9 171 92 69 17 3 1 7 5 25 "1"
"8800" 1 6 97 83 62 21 4 0 1 20 24 "-1"
"8801" 10 12 27 25 24 3 3 2 4 14 15 "-1"
"8802" 5 11 35 32 24 3 3 0 2 13 15 "-1"
"8803" 3 5 59 37 22 3 3 0 1 7 13 "-1"
"8804" 4 NA 23 20 22 1 3 1 0 14 15 "-1"
"8805" 11 120 47 29 25 2 3 2 19 13 15 "-1"
"8806" 3 15 32 26 23 3 3 0 2 14 16 "-1"
"8807" 6 11 55 42 25 4 2 0 1 10 16 "-1"
"8808" 4 15 35 27 25 3 2 0 3 14 17 "-1"
"8809" 16 27 37 0 24 4 1 2 5 13 0 "-1"
"8810" 10 17 183 175 87 29 9 2 6 7 12 "-1"
"8811" 4 5 150 149 62 18 6 2 3 7 8 "1"
"8812" 7 8 0 0 17 2 0 2 3 0 0 "-1"
"8813" 41 115 191 110 13 3 2 2 9 0 4 "1"
"8814" 7 9 182 82 22 4 2 1 3 0 8 "-1"
"8815" 3 5 0 0 14 3 0 0 2 0 0 "-1"
"8816" 2 5 0 0 15 4 0 0 2 0 0 "-1"
"8817" 2 3 36 0 15 5 1 0 1 8 0 "-1"
"8818" 175 NA 29 0 9 1 1 8 0 7 0 "1"
"8819" 164 NA 101 29 11 1 2 9 0 4 10 "1"
"8820" 1 5 0 0 10 3 0 0 1 0 0 "-1"
"8821" 1 2 184 27 18 3 2 0 1 0 9 "1"
"8822" 4 5 48 27 26 7 4 1 2 11 13 "-1"
"8823" 3 4 153 0 14 5 1 0 1 0 0 "-1"
"8824" 4 70 184 7 14 2 2 1 7 0 11 "1"
"8825" 2 7 0 0 20 3 0 1 3 0 0 "1"
"8826" 1 2 127 73 38 13 2 0 1 5 14 "-1"
"8827" 1 4 117 0 13 3 1 0 1 1 0 "1"
"8828" 17 NA 0 0 5 1 0 2 0 0 0 "1"
"8829" 1 7 133 4 20 5 2 0 3 1 17 "-1"
"8830" 2 9 188 8 11 2 2 1 3 0 8 "1"
"8831" 6 20 97 0 20 3 1 0 5 6 0 "1"
"8832" 2 11 42 6 14 3 2 0 2 4 12 "-1"
"8833" 3 6 21 0 15 4 1 0 2 9 0 "-1"
"8834" 2 7 109 15 19 5 2 0 3 0 12 "-1"
"8835" 3 8 0 0 9 2 0 0 1 0 0 "1"
"8836" 31 117 75 15 15 2 2 4 12 7 11 "1"
"8837" 3 108 178 11 14 3 2 1 10 0 11 "1"
"8838" 1 2 125 68 38 14 2 0 1 7 17 "-1"
"8839" 2 5 178 166 13 4 2 0 1 0 1 "-1"
"8840" 1 2 129 39 37 14 3 0 1 6 20 "-1"
"8841" 1 6 170 55 15 3 4 0 1 0 6 "1"
"8842" 5 16 13 1 14 3 2 1 5 9 13 "1"
"8843" 3 13 34 8 13 3 2 0 2 8 11 "1"
"8844" 1 104 0 0 20 3 0 0 13 0 0 "1"
"8845" 5 69 11 0 20 2 1 1 12 16 0 "1"
"8846" 2 8 119 0 20 3 1 1 3 4 0 "1"
"8847" 137 175 185 92 10 2 2 7 8 0 5 "1"
"8848" 7 NA 162 21 11 1 3 2 0 0 7 "1"
"8849" 8 9 24 13 15 2 2 2 3 8 10 "-1"
"8850" 2 5 0 0 27 8 0 1 2 0 0 "-1"
"8851" 2 4 60 0 16 4 1 0 1 5 0 "-1"
"8852" 27 117 42 0 13 2 1 2 9 9 0 "1"
"8853" 23 45 0 0 15 2 0 3 6 0 0 "1"
"8854" 1 8 23 0 18 5 1 0 2 10 0 "-1"
"8855" 7 NA 190 0 17 1 1 2 0 0 0 "1"
"8856" 190 192 21 6 13 2 2 11 12 9 11 "1"
"8857" 3 4 20 0 16 3 1 0 1 9 0 "-1"
"8858" 7 8 22 5 17 2 2 2 3 10 15 "-1"
"8859" 2 5 154 0 17 4 1 0 3 1 0 "-1"
"8860" 4 7 75 0 19 3 1 0 2 6 0 "-1"
"8861" 2 6 39 30 35 7 5 0 2 15 19 "-1"
"8862" 4 6 20 7 34 8 3 1 3 21 29 "-1"
"8863" 1 2 36 16 31 7 4 0 1 15 21 "-1"
"8864" 127 NA 164 113 13 1 2 10 0 1 4 "1"
"8865" 1 3 160 105 19 4 3 0 1 0 3 "-1"
"8866" 6 12 13 0 18 2 1 2 3 13 0 "-1"
"8867" 52 167 89 0 17 2 1 4 14 9 0 "1"
"8868" 5 8 16 14 36 8 4 2 4 25 26 "-1"
"8869" 1 2 149 27 35 10 3 0 1 1 17 "-1"
"8870" 7 NA 5 0 14 1 1 1 0 13 0 "1"
"8871" 4 10 95 0 11 2 1 0 3 3 0 "-1"
"8872" 17 97 5 4 14 2 2 3 9 12 13 "1"
"8873" 2 3 0 0 13 4 0 0 1 0 0 "-1"
"8874" 3 5 0 0 10 3 0 0 1 0 0 "-1"
"8875" 2 8 42 15 36 7 5 0 4 16 25 "-1"
"8876" 3 6 35 19 32 7 5 0 2 17 22 "-1"
"8877" 0 0 171 0 11 0 1 0 0 1 0 "1"
"8878" 0 0 0 0 18 0 0 0 0 0 0 "1"
"8879" 2 3 187 22 32 9 2 1 2 0 16 "-1"
"8880" 3 NA 191 12 15 1 2 1 0 0 10 "1"
"8881" 1 3 0 0 15 5 0 0 2 0 0 "-1"
"8882" 2 3 44 17 30 7 4 0 1 15 20 "-1"
"8883" 8 19 176 0 18 2 1 3 6 0 0 "-1"
"8884" 6 NA 1 0 12 1 1 2 0 11 0 "1"
"8885" 17 59 55 19 26 2 2 1 15 11 23 "-1"
"8886" 4 6 33 11 32 11 3 1 2 17 26 "-1"
"8887" 6 7 38 21 38 9 4 2 3 17 24 "-1"
"8888" 1 9 41 19 36 6 5 0 5 13 23 "-1"
"8889" 7 8 13 4 41 11 2 3 4 32 39 "-1"
"8890" 3 7 33 23 32 5 8 1 5 15 19 "-1"
"8891" 2 3 29 0 36 3 1 0 1 18 0 "-1"
"8892" 4 5 32 18 39 8 5 1 2 19 26 "-1"
"8893" 1 4 20 7 31 9 2 0 3 18 24 "-1"
"8894" 190 NA 22 3 16 1 2 15 0 12 15 "1"
"8895" 1 144 185 158 32 4 3 0 23 0 2 "1"
"8896" 1 2 100 54 38 14 2 0 1 11 19 "-1"
"8897" 8 9 5 0 21 4 1 2 3 19 0 "-1"
"8898" 10 NA 0 0 15 1 0 2 0 0 0 "-1"
"8899" 6 21 175 0 17 2 1 2 5 0 0 "-1"
"8900" 20 142 101 77 24 3 3 4 18 8 12 "1"
"8901" 5 7 38 16 40 9 4 2 4 20 29 "-1"
"8902" 7 11 39 24 37 7 5 3 6 17 24 "-1"
"8903" 3 9 24 5 37 8 3 0 5 22 34 "-1"
"8904" 4 7 72 44 33 9 4 1 3 12 17 "-1"
"8905" 5 9 31 21 37 7 5 3 6 19 24 "-1"
"8906" 1 9 51 46 33 8 5 0 4 12 13 "-1"
"8907" 6 7 37 12 32 8 4 2 3 16 23 "-1"
"8908" 4 5 34 20 34 6 5 2 3 16 23 "-1"
"8909" 1 2 175 131 38 14 3 0 1 0 7 "-1"
"8910" 5 6 21 0 19 3 1 0 1 12 0 "-1"
"8911" 5 6 0 0 17 2 0 1 2 0 0 "-1"
"8912" 98 161 194 0 12 2 1 6 10 0 0 "1"
"8913" 5 7 178 53 22 3 2 1 2 1 11 "1"
"8914" 1 3 0 0 13 2 0 0 2 0 0 "1"
"8915" 1 2 0 0 14 3 0 0 1 0 0 "1"
"8916" 7 11 0 0 14 2 0 3 4 0 0 "1"
"8917" 0 0 2 0 8 0 1 0 0 7 0 "1"
"8918" 0 0 5 0 10 0 1 0 0 8 0 "1"
"8919" 1 3 0 0 10 3 0 0 1 0 0 "-1"
"8920" 3 8 183 52 18 2 2 2 3 1 9 "-1"
"8921" 8 9 42 13 26 6 5 5 6 9 16 "-1"
"8922" 6 13 183 0 13 3 1 0 3 1 0 "1"
"8923" 1 8 145 0 13 2 1 0 3 0 0 "-1"
"8924" 2 146 0 0 20 2 0 0 18 0 0 "-1"
"8925" 2 3 18 1 39 13 2 1 2 26 38 "-1"
"8926" 21 NA 193 0 12 1 1 3 0 0 0 "1"
"8927" 3 6 0 0 5 2 0 0 1 0 0 "-1"
"8928" 3 4 187 2 20 4 2 2 3 0 18 "-1"
"8929" 3 NA 179 4 10 1 2 1 0 0 7 "1"
"8930" 7 174 175 0 20 2 1 2 18 0 0 "1"
"8931" 7 11 176 0 13 2 1 2 4 1 0 "1"
"8932" 5 NA 25 0 14 1 1 2 0 7 0 "1"
"8933" 4 5 184 0 19 4 1 2 3 1 0 "-1"
"8934" 0 0 0 0 9 0 0 0 0 0 0 "1"
"8935" 18 32 128 19 15 2 3 4 7 3 9 "1"
"8936" 1 2 140 113 15 3 2 0 1 2 3 "-1"
"8937" 2 3 12 1 39 13 2 1 2 31 38 "-1"
"8938" 1 25 144 0 12 2 1 0 2 1 0 "1"
"8939" 2 3 25 12 38 13 3 1 2 26 29 "-1"
"8940" 59 189 53 39 16 2 3 8 14 8 10 "1"
"8941" 5 146 7 0 13 2 1 0 11 10 0 "1"
"8942" 0 0 153 3 11 0 2 0 0 1 9 "1"
"8943" 2 117 0 0 20 2 0 0 15 0 0 "-1"
"8944" 2 104 0 0 20 2 0 0 15 0 0 "-1"
"8945" 122 NA 155 0 20 1 1 16 0 0 0 "1"
"8946" 0 0 191 36 9 0 2 0 0 0 7 "1"
"8947" 0 0 119 5 10 0 2 0 0 1 8 "1"
"8948" 7 8 19 17 15 2 2 2 3 8 9 "-1"
"8949" 1 3 9 0 28 8 1 0 1 21 0 "-1"
"8950" 46 NA 37 2 16 1 2 7 0 9 15 "1"
"8951" 2 89 10 0 13 2 1 0 10 10 0 "-1"
"8952" 2 66 0 0 15 2 0 0 8 0 0 "-1"
"8953" 2 9 16 0 18 5 1 0 2 13 0 "-1"
"8954" 1 NA 193 0 17 1 1 0 0 0 0 "-1"
"8955" 2 NA 14 8 13 1 2 1 0 8 9 "-1"
"8956" 12 NA 44 0 16 1 1 4 0 8 0 "1"
"8957" 6 7 8 0 16 2 1 1 2 12 0 "-1"
"8958" 9 NA 167 2 15 1 2 3 0 0 13 "1"
"8959" 60 193 33 7 19 2 2 9 18 13 18 "1"
"8960" 5 7 13 0 37 9 1 2 4 28 0 "-1"
"8961" 6 8 41 20 34 6 5 2 4 12 21 "-1"
"8962" 8 9 17 15 32 6 4 3 4 23 24 "-1"
"8963" 2 NA 7 0 13 1 1 0 0 11 0 "-1"
"8964" 6 12 52 28 18 2 2 2 4 6 9 "1"
"8965" 36 162 190 3 19 3 2 6 13 1 18 "1"
"8966" 106 NA 5 0 17 1 1 12 0 14 0 "1"
"8967" 5 7 42 11 38 10 2 2 4 15 30 "-1"
"8968" 2 3 171 33 36 8 4 1 2 1 18 "-1"
"8969" 3 NA 0 0 14 1 0 1 0 0 0 "1"
"8970" 3 4 8 0 10 2 1 0 1 6 0 "1"
"8971" 119 NA 4 0 12 1 1 9 0 11 0 "1"
"8972" 3 4 1 0 13 2 1 2 3 12 0 "1"
"8973" 30 42 2 0 10 3 1 1 2 9 0 "1"
"8974" 3 36 193 170 40 7 7 0 10 1 7 "1"
"8975" 6 8 14 12 34 7 4 2 3 25 26 "-1"
"8976" 0 0 139 76 10 0 2 0 0 3 6 "1"
"8977" 0 0 0 0 16 0 0 0 0 0 0 "1"
"8978" 1 3 194 16 32 7 4 0 2 0 18 "-1"
"8979" 6 NA 170 9 14 1 2 2 0 1 10 "-1"
"8980" 1 3 0 0 14 4 0 0 2 0 0 "-1"
"8981" 3 5 152 11 32 8 4 0 2 3 24 "-1"
"8982" 12 82 185 0 18 2 1 3 11 0 0 "1"
"8983" 0 0 0 0 10 0 0 0 0 0 0 "1"
"8984" 18 30 6 0 28 3 1 4 8 27 0 "1"
"8985" 5 8 10 4 31 8 4 3 4 25 28 "-1"
"8986" 3 6 0 0 40 12 0 1 2 0 0 "-1"
"8987" 6 8 3 2 39 8 3 4 5 36 37 "-1"
"8988" 5 7 34 8 40 12 2 2 3 20 35 "-1"
"8989" 4 8 9 7 34 4 3 2 5 27 29 "1"
"8990" 150 178 170 162 39 3 4 25 34 7 8 "1"
"8991" 6 8 5 4 41 10 3 4 5 37 38 "-1"
"8992" 3 4 12 6 31 6 3 2 3 21 25 "-1"
"8993" 4 6 9 3 16 2 2 2 3 11 14 "-1"
"8994" 1 8 191 170 33 5 3 0 1 0 1 "1"
