"first" "second" "0"
"7347" 74 47 0
"7348" 74 48 -0.00637132030764715
"7349" 74 49 -0.0101649958035734
"7350" 74 50 0
"7351" 74 51 0.0106814562203816
"7352" 74 52 0
"7353" 74 53 -0.00204971531340686
"7354" 74 54 -0.0118169664677102
"7355" 74 55 -0.000654197345738658
"7356" 74 56 -0.00895770195360758
"7357" 74 57 0.00763654606715439
"7358" 74 58 -0.0120914111151366
"7359" 74 59 0
"7360" 74 60 -0.00459889364385639
"7361" 74 61 -0.000620897083615001
"7362" 74 62 0
"7363" 74 63 -0.000520900519385629
"7364" 74 64 0
"7365" 74 65 0
"7366" 74 66 0.00351567810706688
"7367" 74 67 0
"7368" 74 68 -0.00798785477043573
"7369" 74 69 -0.013287130553313
"7370" 74 70 0
"7371" 74 71 -0.00443962208216875
"7372" 74 72 -0.00600298208139982
"7373" 74 73 0
"7374" 74 74 0
"7375" 74 75 0
"7376" 74 76 0
"7377" 74 77 0
"7378" 74 78 0
"7379" 74 79 0
"7380" 74 80 0
"7381" 74 81 0
"7382" 74 82 -0.0170763938431252
"7383" 74 83 -0.00204957363318609
"7384" 74 84 0.044890708039518
"7385" 74 85 -0.0866831227459833
"7386" 74 86 -0.000518208172515828
"7387" 74 87 -0.00133940287871544
"7388" 74 88 -0.00600282738282949
"7389" 74 89 -0.0109690731552146
"7390" 74 90 0.0101440993235535
"7391" 74 91 0
"7392" 74 92 0
"7393" 74 93 0
"7394" 74 94 0
"7395" 74 95 0
"7396" 74 96 0
"7397" 74 97 0
"7398" 74 98 0
"7399" 74 99 -0.0794885070438976
"7400" 74 100 -0.0090857014951399
"7401" 75 1 -0.00330196246091823
"7402" 75 2 0.0155288603440105
"7403" 75 3 -0.0213562577976354
"7404" 75 4 -0.00428614088526238
"7405" 75 5 -0.00355418516377989
"7406" 75 6 -0.013255257590398
"7407" 75 7 0.0150083988858963
"7408" 75 8 0.00847392302650495
"7409" 75 9 -0.00283256581330935
"7410" 75 10 -0.0104111328993706
"7411" 75 11 -0.0155055259413074
"7412" 75 12 -0.000780860493986386
"7413" 75 13 0
"7414" 75 14 0
"7415" 75 15 -0.363666517888979
"7416" 75 16 0
"7417" 75 17 0
"7418" 75 18 -0.00917503009951325
"7419" 75 19 0
"7420" 75 20 0
"7421" 75 21 -0.000179510338171867
"7422" 75 22 -0.0160183270866606
"7423" 75 23 -0.00322617307765569
"7424" 75 24 0
"7425" 75 25 0
"7426" 75 26 0
"7427" 75 27 -0.361806654146927
"7428" 75 28 -0.0132553118427022
"7429" 75 29 -0.304265653457688
"7430" 75 30 0
"7431" 75 31 0
"7432" 75 32 0.00780909043565171
"7433" 75 33 0
"7434" 75 34 0
"7435" 75 35 0
"7436" 75 36 0.00550243761259721
"7437" 75 37 0
"7438" 75 38 -0.00399533598658716
"7439" 75 39 -0.0636245884225095
"7440" 75 40 -0.00464759921536506
"7441" 75 41 0
"7442" 75 42 0
"7443" 75 43 -0.0365525261797514
"7444" 75 44 0
"7445" 75 45 0.00934488537748634
"7446" 75 46 -0.00865040762237389
"7447" 75 47 -0.00577725416817564
"7448" 75 48 -0.00258682278206902
"7449" 75 49 -0.00742966445822043
"7450" 75 50 -0.0139688016321635
"7451" 75 51 -0.0253278512224116
"7452" 75 52 -0.0277737306602166
"7453" 75 53 0.00838745748148227
"7454" 75 54 -0.0057006102206328
"7455" 75 55 -0.00271674394023921
"7456" 75 56 0.00847179347274846
"7457" 75 57 -0.0202602815412264
"7458" 75 58 -0.0482982902569647
"7459" 75 59 0
"7460" 75 60 -0.000650481509105905
"7461" 75 61 0
"7462" 75 62 -0.00684486857465483
"7463" 75 63 -0.00216283133171134
"7464" 75 64 -0.0183853585820875
"7465" 75 65 -0.0222724905797658
"7466" 75 66 0
"7467" 75 67 0
"7468" 75 68 -0.0507236787723657
"7469" 75 69 0
"7470" 75 70 -0.00131166672839938
"7471" 75 71 -0.0243612619259831
"7472" 75 72 -0.0021628627811568
"7473" 75 73 0
"7474" 75 74 -0.00029685324638
"7475" 75 75 0
"7476" 75 76 -0.0256352845528979
"7477" 75 77 -0.0155661853261216
"7478" 75 78 -0.0377857696137201
"7479" 75 79 0.0073812769124666
"7480" 75 80 -0.0201047493139732
"7481" 75 81 -0.0165192567902416
"7482" 75 82 -0.104990154510393
"7483" 75 83 0.00838768406226992
"7484" 75 84 0.00564733715232373
"7485" 75 85 -0.384861032596043
"7486" 75 86 -0.0021518009816309
"7487" 75 87 -0.00556299653613906
"7488" 75 88 -0.00216294156563723
"7489" 75 89 0.00847913880845449
"7490" 75 90 -0.0553773202224997
"7491" 75 91 -0.0244780123620288
"7492" 75 92 -0.00982867308222451
"7493" 75 93 -0.0271612286195081
"7494" 75 94 -0.0503478747093344
"7495" 75 95 -0.0134302506299569
"7496" 75 96 -0.0529341118560771
"7497" 75 97 -0.0509461592278974
"7498" 75 98 -0.0174612267609706
"7499" 75 99 -0.368184088406765
"7500" 75 100 -0.00875694555478876
"7501" 76 1 0
"7502" 76 2 0.0155376572032792
"7503" 76 3 0
"7504" 76 4 0
"7505" 76 5 0
"7506" 76 6 0
"7507" 76 7 0
"7508" 76 8 0
"7509" 76 9 0
"7510" 76 10 0
"7511" 76 11 -0.0255634733362457
"7512" 76 12 0
"7513" 76 13 -0.0107816974479023
"7514" 76 14 0
"7515" 76 15 -0.268496552564234
"7516" 76 16 0
"7517" 76 17 0
"7518" 76 18 0
"7519" 76 19 0
"7520" 76 20 0
"7521" 76 21 0
"7522" 76 22 0
"7523" 76 23 0
"7524" 76 24 0
"7525" 76 25 0
"7526" 76 26 0
"7527" 76 27 -0.267027244354329
"7528" 76 28 0
"7529" 76 29 -0.26931217603221
"7530" 76 30 0
"7531" 76 31 0
"7532" 76 32 0
"7533" 76 33 0
"7534" 76 34 0
"7535" 76 35 0
"7536" 76 36 0.00551971895492296
"7537" 76 37 0
"7538" 76 38 0
"7539" 76 39 -0.0451141262643747
"7540" 76 40 0
"7541" 76 41 0
"7542" 76 42 0
"7543" 76 43 -0.0185715242347782
"7544" 76 44 0
"7545" 76 45 0
"7546" 76 46 0
"7547" 76 47 0
"7548" 76 48 0
"7549" 76 49 0
"7550" 76 50 -0.0369081573425683
"7551" 76 51 -0.0129262647019637
"7552" 76 52 -0.00595665882497572
"7553" 76 53 0
"7554" 76 54 0
"7555" 76 55 0
"7556" 76 56 0
"7557" 76 57 -0.0316886077689005
"7558" 76 58 -0.0441398684098917
"7559" 76 59 0
"7560" 76 60 0
"7561" 76 61 0
"7562" 76 62 0
"7563" 76 63 -0.00170206465945603
"7564" 76 64 -0.00183177659914069
"7565" 76 65 -0.0145711696708968
"7566" 76 66 0.00300424227419527
"7567" 76 67 0
"7568" 76 68 -0.0477559700756576
"7569" 76 69 0
"7570" 76 70 -0.00055655183978609
"7571" 76 71 -0.0147718917383972
"7572" 76 72 0
"7573" 76 73 0
"7574" 76 74 0
"7575" 76 75 -0.0327707229674837
"7576" 76 76 0
"7577" 76 77 -0.00131381762107785
"7578" 76 78 -0.0377861060141648
"7579" 76 79 0
"7580" 76 80 0
"7581" 76 81 -0.00281892629083814
"7582" 76 82 -0.05716990906817
"7583" 76 83 0
"7584" 76 84 0.0357829172759913
"7585" 76 85 -0.285288702655072
"7586" 76 86 0
"7587" 76 87 0
"7588" 76 88 0
"7589" 76 89 0
"7590" 76 90 -0.0138888201082537
"7591" 76 91 -0.0363882903595531
"7592" 76 92 -0.0263896453076985
"7593" 76 93 -0.0350094615728253
"7594" 76 94 -0.0315820858678854
"7595" 76 95 -0.0363472113176593
"7596" 76 96 -0.0313530667343948
"7597" 76 97 -0.0313911823008472
"7598" 76 98 -0.00318161397501102
"7599" 76 99 -0.272072938216805
"7600" 76 100 0
"7601" 77 1 0
"7602" 77 2 0
"7603" 77 3 -0.0241141596247421
"7604" 77 4 0
"7605" 77 5 0
"7606" 77 6 -0.0241131283184006
"7607" 77 7 0
"7608" 77 8 -0.0151068030945401
"7609" 77 9 0
"7610" 77 10 -0.0107014212868134
"7611" 77 11 -0.00108995622176798
"7612" 77 12 -0.00938699487905428
"7613" 77 13 -0.0167841594929462
"7614" 77 14 0
"7615" 77 15 -0.223142196706565
"7616" 77 16 -0.0211315049755492
"7617" 77 17 0
"7618" 77 18 -0.0206854142356375
"7619" 77 19 0
"7620" 77 20 0.0239713638172226
"7621" 77 21 0
"7622" 77 22 -0.0262966668473503
"7623" 77 23 -0.0133600880993813
"7624" 77 24 0
"7625" 77 25 0
"7626" 77 26 0
"7627" 77 27 -0.221887653508169
"7628" 77 28 0
"7629" 77 29 -0.223825989097811
"7630" 77 30 -0.0182700472667802
"7631" 77 31 0
"7632" 77 32 0
"7633" 77 33 0
"7634" 77 34 0
"7635" 77 35 0
"7636" 77 36 0
"7637" 77 37 0
"7638" 77 38 0
"7639" 77 39 -0.00668979068254307
"7640" 77 40 -0.0145034705300205
"7641" 77 41 0
"7642" 77 42 0
"7643" 77 43 -0.0206764210221506
"7644" 77 44 -0.013258316801976
"7645" 77 45 -0.0158004832508068
"7646" 77 46 -0.0177837479569159
"7647" 77 47 0
"7648" 77 48 -0.0113909008063435
"7649" 77 49 0
"7650" 77 50 -0.0019755663463076
"7651" 77 51 0.0051315916156668
"7652" 77 52 0.00343601434484894
"7653" 77 53 -0.0177260813829798
"7654" 77 54 -0.0158004475677643
"7655" 77 55 0
"7656" 77 56 0
"7657" 77 57 0.007399425022932
"7658" 77 58 -0.0259489095157809
"7659" 77 59 0
"7660" 77 60 0
"7661" 77 61 0
"7662" 77 62 0
"7663" 77 63 0
"7664" 77 64 -0.00825199585017859
"7665" 77 65 -0.00920203976821821
"7666" 77 66 0.00441766601206631
"7667" 77 67 0
"7668" 77 68 -0.0313610723054351
"7669" 77 69 0
"7670" 77 70 0
"7671" 77 71 -0.000754652090876319
"7672" 77 72 -0.00882498418333597
"7673" 77 73 0
"7674" 77 74 0
"7675" 77 75 -0.0108076177041226
"7676" 77 76 -0.00160738720502386
"7677" 77 77 0
"7678" 77 78 -0.00210446702012169
"7679" 77 79 0
"7680" 77 80 -0.00788524064945798
"7681" 77 81 -0.0277883990929689
"7682" 77 82 -0.0199829629943326
"7683" 77 83 0
"7684" 77 84 0.0615421512579377
"7685" 77 85 -0.237501372318642
"7686" 77 86 0
"7687" 77 87 0
"7688" 77 88 -0.00899869007919519
"7689" 77 89 -0.0176160980348677
"7690" 77 90 0.0102622706269572
"7691" 77 91 -0.00181218824594888
"7692" 77 92 -0.000826036047457115
"7693" 77 93 -0.00140587558513953
"7694" 77 94 -0.0104407651750358
"7695" 77 95 -0.00182456814846501
"7696" 77 96 -0.0106087325010671
"7697" 77 97 -0.0103748211012932
"7698" 77 98 -0.0279107496039662
"7699" 77 99 -0.22620050894535
"7700" 77 100 0
"7701" 78 1 -0.00353250651748653
"7702" 78 2 0.0166238749380242
"7703" 78 3 -0.0228722337276287
"7704" 78 4 -0.00458465093258038
"7705" 78 5 -0.00380238731057308
"7706" 78 6 -0.0141656916386843
"7707" 78 7 0.0162745367924079
"7708" 78 8 0.0090689516370475
"7709" 78 9 -0.00303072612098201
"7710" 78 10 -0.0111325196678266
"7711" 78 11 -0.0189132147868056
"7712" 78 12 -0.000835688479571068
"7713" 78 13 0
"7714" 78 14 0
"7715" 78 15 -0.331777234600924
"7716" 78 16 0
"7717" 78 17 0
"7718" 78 18 -0.00981079502218338
"7719" 78 19 0
"7720" 78 20 0
"7721" 78 21 -0.000192152119763714
"7722" 78 22 -0.0171361264264516
"7723" 78 23 -0.00345161913642467
"7724" 78 24 0
"7725" 78 25 0
"7726" 78 26 0
"7727" 78 27 -0.330029823678763
"7728" 78 28 -0.0141667204873687
"7729" 78 29 -0.332724154428299
"7730" 78 30 0
"7731" 78 31 0
"7732" 78 32 0.00834804194353184
"7733" 78 33 0
"7734" 78 34 0
"7735" 78 35 0
"7736" 78 36 0.00589938696569565
"7737" 78 37 0
"7738" 78 38 -0.00427458741816557
"7739" 78 39 -0.0614124910566705
"7740" 78 40 -0.0049798302005169
"7741" 78 41 0
"7742" 78 42 0
"7743" 78 43 -0.0391372215237431
"7744" 78 44 0
"7745" 78 45 0.00999994227242964
"7746" 78 46 -0.00925088894335928
"7747" 78 47 -0.00617967642617817
"7748" 78 48 -0.00276771842837148
"7749" 78 49 -0.00793718140323285
"7750" 78 50 -0.023082983376678
"7751" 78 51 -0.0193235674831257
"7752" 78 52 -0.0216260720154891
"7753" 78 53 0.00897593944764256
"7754" 78 54 -0.00609733620762249
"7755" 78 55 -0.00290689448912858
"7756" 78 56 0.00906653944484057
"7757" 78 57 -0.0297991261387533
"7758" 78 58 -0.0340710305471952
"7759" 78 59 0
"7760" 78 60 -0.000696239911744509
"7761" 78 61 0
"7762" 78 62 -0.00732081847556013
"7763" 78 63 -0.0023143655481723
"7764" 78 64 -0.0120934226336927
"7765" 78 65 -0.0155189558763933
"7766" 78 66 0
"7767" 78 67 0
"7768" 78 68 -0.0397415951629858
"7769" 78 69 0
"7770" 78 70 -0.00140391040351063
"7771" 78 71 -0.0178440850758808
"7772" 78 72 -0.00231436403646716
"7773" 78 73 0
"7774" 78 74 -0.000317743331853797
"7775" 78 75 -0.0503876498295822
"7776" 78 76 -0.0351654290752552
"7777" 78 77 -0.00781509036637926
"7778" 78 78 0
"7779" 78 79 0
"7780" 78 80 -0.0150048607747119
"7781" 78 81 -0.00981935749753439
"7782" 78 82 -0.0938560679468559
"7783" 78 83 0.00897546125976011
"7784" 78 84 -0.00214711454551703
"7785" 78 85 -0.351572067691139
"7786" 78 86 -0.00230258127362658
"7787" 78 87 -0.00595066208972946
"7788" 78 88 -0.0023144408221922
"7789" 78 89 0.00907343335349229
"7790" 78 90 -0.0496107532496462
"7791" 78 91 -0.0339592661010447
"7792" 78 92 -0.018539518359586
"7793" 78 93 -0.0368227516234592
"7794" 78 94 -0.0443465862206376
"7795" 78 95 -0.0224929322981752
"7796" 78 96 -0.0468248850679226
"7797" 78 97 -0.0448842424018087
"7798" 78 98 -0.0109989525664136
"7799" 78 99 -0.335984140048723
"7800" 78 100 -0.00936426482265001
"7801" 79 1 0
"7802" 79 2 0
"7803" 79 3 0
"7804" 79 4 0
"7805" 79 5 0
"7806" 79 6 0
"7807" 79 7 0
"7808" 79 8 0
"7809" 79 9 0
"7810" 79 10 0
"7811" 79 11 0
"7812" 79 12 0
"7813" 79 13 0
"7814" 79 14 0
"7815" 79 15 0
"7816" 79 16 0
"7817" 79 17 0
"7818" 79 18 0.00162961009999998
"7819" 79 19 0
"7820" 79 20 0
"7821" 79 21 0
"7822" 79 22 0
"7823" 79 23 0
"7824" 79 24 0
"7825" 79 25 0
"7826" 79 26 0
"7827" 79 27 0
"7828" 79 28 0
"7829" 79 29 0
"7830" 79 30 0
"7831" 79 31 0
"7832" 79 32 0
"7833" 79 33 0
"7834" 79 34 0
"7835" 79 35 0
"7836" 79 36 0
"7837" 79 37 0
"7838" 79 38 0
"7839" 79 39 0
"7840" 79 40 0
"7841" 79 41 0
"7842" 79 42 0
"7843" 79 43 0
"7844" 79 44 0
"7845" 79 45 0
"7846" 79 46 0
"7847" 79 47 0
"7848" 79 48 0
"7849" 79 49 0
"7850" 79 50 0
"7851" 79 51 0.0116490717999999
"7852" 79 52 0
"7853" 79 53 0
"7854" 79 54 0
"7855" 79 55 0
"7856" 79 56 0
"7857" 79 57 0.00804335720000002
"7858" 79 58 0
"7859" 79 59 0
"7860" 79 60 0
"7861" 79 61 0
"7862" 79 62 0
"7863" 79 63 0
"7864" 79 64 0
"7865" 79 65 0
"7866" 79 66 0.00365110189999998
"7867" 79 67 0
"7868" 79 68 0
"7869" 79 69 0
"7870" 79 70 0
"7871" 79 71 0
"7872" 79 72 0
"7873" 79 73 0
"7874" 79 74 0
"7875" 79 75 0
"7876" 79 76 0
"7877" 79 77 0
"7878" 79 78 0
"7879" 79 79 0
"7880" 79 80 0
"7881" 79 81 0
"7882" 79 82 0
"7883" 79 83 0
"7884" 79 84 0.0542932915
"7885" 79 85 0
"7886" 79 86 0
"7887" 79 87 0
"7888" 79 88 0
"7889" 79 89 0
"7890" 79 90 0.0111151445
"7891" 79 91 0
"7892" 79 92 0
"7893" 79 93 0
"7894" 79 94 0
"7895" 79 95 0
"7896" 79 96 0
"7897" 79 97 0
"7898" 79 98 0
"7899" 79 99 0
"7900" 79 100 0
"7901" 80 1 0
"7902" 80 2 0
"7903" 80 3 0
"7904" 80 4 0
"7905" 80 5 0
"7906" 80 6 0
"7907" 80 7 0
"7908" 80 8 0
"7909" 80 9 0
"7910" 80 10 0
"7911" 80 11 0
"7912" 80 12 0
"7913" 80 13 0
"7914" 80 14 0
"7915" 80 15 0
"7916" 80 16 0
"7917" 80 17 0
"7918" 80 18 0
"7919" 80 19 0
"7920" 80 20 0
"7921" 80 21 0
"7922" 80 22 0
"7923" 80 23 0
"7924" 80 24 0
"7925" 80 25 0
"7926" 80 26 0
"7927" 80 27 0
"7928" 80 28 0
"7929" 80 29 0
"7930" 80 30 0
"7931" 80 31 0
"7932" 80 32 0
"7933" 80 33 0
"7934" 80 34 0
"7935" 80 35 0
"7936" 80 36 0
"7937" 80 37 0
"7938" 80 38 0
"7939" 80 39 0
"7940" 80 40 0
"7941" 80 41 0
"7942" 80 42 0
"7943" 80 43 0
"7944" 80 44 0
"7945" 80 45 0
"7946" 80 46 0
"7947" 80 47 0
"7948" 80 48 0
"7949" 80 49 0
"7950" 80 50 0
"7951" 80 51 0
"7952" 80 52 0
"7953" 80 53 0
"7954" 80 54 0
"7955" 80 55 0
"7956" 80 56 0
"7957" 80 57 0
"7958" 80 58 0
"7959" 80 59 0
"7960" 80 60 0
"7961" 80 61 0
"7962" 80 62 0
"7963" 80 63 0
"7964" 80 64 0
"7965" 80 65 0
"7966" 80 66 0
"7967" 80 67 0
"7968" 80 68 0
"7969" 80 69 0
"7970" 80 70 0
"7971" 80 71 0
"7972" 80 72 0
"7973" 80 73 0
"7974" 80 74 0
"7975" 80 75 0
"7976" 80 76 0
"7977" 80 77 0
"7978" 80 78 0
"7979" 80 79 0
"7980" 80 80 0
"7981" 80 81 0
"7982" 80 82 0
"7983" 80 83 0
"7984" 80 84 0
"7985" 80 85 0
"7986" 80 86 0
"7987" 80 87 0
"7988" 80 88 0
"7989" 80 89 0
"7990" 80 90 0
"7991" 80 91 0
"7992" 80 92 0
"7993" 80 93 0
"7994" 80 94 0
"7995" 80 95 0
"7996" 80 96 0
"7997" 80 97 0
"7998" 80 98 0
"7999" 80 99 0
"8000" 80 100 0
"8001" 81 1 0
"8002" 81 2 0
"8003" 81 3 -0.0247745189962985
"8004" 81 4 0
"8005" 81 5 0
"8006" 81 6 -0.0247742503241664
"8007" 81 7 0
"8008" 81 8 -0.0155047172191175
"8009" 81 9 0
"8010" 81 10 -0.0109875012758733
"8011" 81 11 -0.00112406368805035
"8012" 81 12 -0.00963624882608724
"8013" 81 13 -0.0172340578864113
"8014" 81 14 0
"8015" 81 15 -0.228384344027553
"8016" 81 16 -0.0216849019262005
"8017" 81 17 0
"8018" 81 18 -0.0212236905653476
"8019" 81 19 0
"8020" 81 20 0.0246213843384776
"8021" 81 21 0
"8022" 81 22 -0.0269874886793136
"8023" 81 23 -0.0137145702294035
"8024" 81 24 0
"8025" 81 25 0
"8026" 81 26 0
"8027" 81 27 -0.22709056233954
"8028" 81 28 0
"8029" 81 29 -0.229081236714829
"8030" 81 30 -0.018750537860569
"8031" 81 31 0
"8032" 81 32 0
"8033" 81 33 0
"8034" 81 34 0
"8035" 81 35 0
"8036" 81 36 0
"8037" 81 37 0
"8038" 81 38 0
"8039" 81 39 -0.00684145501939019
"8040" 81 40 -0.014885595852583
"8041" 81 41 0
"8042" 81 42 0
"8043" 81 43 -0.0212185402915123
"8044" 81 44 -0.0136082796388003
"8045" 81 45 -0.0162189803846242
"8046" 81 46 -0.0182501141862071
"8047" 81 47 0
"8048" 81 48 -0.0116933684819242
"8049" 81 49 0
"8050" 81 50 -0.00202290847960404
"8051" 81 51 0.00523563891094898
"8052" 81 52 0.00359886767521859
"8053" 81 53 -0.0181945334801731
"8054" 81 54 -0.0162183302945508
"8055" 81 55 0
"8056" 81 56 0
"8057" 81 57 0.00810157347699497
"8058" 81 58 -0.0387843414353885
"8059" 81 59 0
"8060" 81 60 0
"8061" 81 61 0
"8062" 81 62 0
"8063" 81 63 0
"8064" 81 64 -0.00847126877257279
"8065" 81 65 -0.00944570185679086
"8066" 81 66 0.00453710441121694
"8067" 81 67 0
"8068" 81 68 -0.0321846581007016
"8069" 81 69 0
"8070" 81 70 0
"8071" 81 71 -0.000770426957369213
"8072" 81 72 -0.0090606363234789
"8073" 81 73 0
"8074" 81 74 0
"8075" 81 75 -0.0110919309352494
"8076" 81 76 -0.00164710239689617
"8077" 81 77 -0.0283877443411033
"8078" 81 78 -0.00215033899879585
"8079" 81 79 0
"8080" 81 80 -0.00809476882368499
"8081" 81 81 0
"8082" 81 82 -0.0208446904349573
"8083" 81 83 0
"8084" 81 84 -0.0119956606638289
"8085" 81 85 -0.243026511493145
"8086" 81 86 0
"8087" 81 87 0
"8088" 81 88 -0.00923941693046463
"8089" 81 89 -0.0180936853614722
"8090" 81 90 0.0107805352290632
"8091" 81 91 -0.00186016565130931
"8092" 81 92 -0.000851617579174169
"8093" 81 93 -0.00149579781856998
"8094" 81 94 -0.0107358541184287
"8095" 81 95 -0.00186840133661137
"8096" 81 96 -0.0109175975637825
"8097" 81 97 -0.0106670832843302
"8098" 81 98 -0.0286445528504184
"8099" 81 99 -0.231503061249647
"8100" 81 100 0
"8101" 82 1 -0.0476607776452521
"8102" 82 2 -0.107001840942751
"8103" 82 3 -0.0978912202451026
"8104" 82 4 -0.122699023640751
"8105" 82 5 -0.113445516664083
"8106" 82 6 -0.172191386286778
"8107" 82 7 -0.0452648569726647
"8108" 82 8 -0.0960569214811863
"8109" 82 9 -0.0644002368506813
"8110" 82 10 -0.0758652299680621
"8111" 82 11 0
"8112" 82 12 -0.00769103142917923
"8113" 82 13 -0.268483740259355
"8114" 82 14 -0.149232205412103
"8115" 82 15 -0.71720886595088
"8116" 82 16 -0.0528059018880544
"8117" 82 17 -0.128958483848267
"8118" 82 18 -0.0728140333240628
"8119" 82 19 -0.00708543074230686
"8120" 82 20 -0.186333934475481
"8121" 82 21 -0.00173619011589007
"8122" 82 22 -0.277774977170222
"8123" 82 23 0
"8124" 82 24 -0.0132737632178831
"8125" 82 25 -0.105308153329894
"8126" 82 26 -0.23344303294898
"8127" 82 27 -0.714596796026974
"8128" 82 28 -0.272115228064684
"8129" 82 29 -0.718760741785155
"8130" 82 30 -0.0753763474551227
"8131" 82 31 -0.000379563087721449
"8132" 82 32 -0.231361830083706
"8133" 82 33 -0.148510742734582
"8134" 82 34 -0.148525350328499
"8135" 82 35 -0.148515141546944
"8136" 82 36 -0.0666082611761476
"8137" 82 37 -0.0512472416039915
"8138" 82 38 -0.121034501972609
"8139" 82 39 0
"8140" 82 40 -0.0808223305624922
"8141" 82 41 -0.15291648956921
"8142" 82 42 -0.0149971834906707
"8143" 82 43 -0.200743819185457
"8144" 82 44 -0.16467628854141
"8145" 82 45 -0.0939481961453273
"8146" 82 46 -0.137583651498728
"8147" 82 47 -0.115914316014948
"8148" 82 48 -0.141819506995941
"8149" 82 49 -0.123077744982647
"8150" 82 50 0
"8151" 82 51 0
"8152" 82 52 0
"8153" 82 53 -0.172766091948461
"8154" 82 54 -0.165502873716594
"8155" 82 55 -0.102024813598927
"8156" 82 56 -0.109187051566074
"8157" 82 57 0
"8158" 82 58 -0.139324506711243
"8159" 82 59 0
"8160" 82 60 -0.0140228235486103
"8161" 82 61 -0.141705569440771
"8162" 82 62 -0.0725402414012751
"8163" 82 63 -0.0458446179617248
"8164" 82 64 0
"8165" 82 65 0
"8166" 82 66 0
"8167" 82 67 0
"8168" 82 68 -0.188607880840266
"8169" 82 69 -0.238590571182942
"8170" 82 70 -0.00693508652697841
"8171" 82 71 0
"8172" 82 72 -0.138340468758961
"8173" 82 73 -0.131411783897393
"8174" 82 74 0
"8175" 82 75 0
"8176" 82 76 0
"8177" 82 77 0
"8178" 82 78 0
"8179" 82 79 0
"8180" 82 80 0
"8181" 82 81 0
"8182" 82 82 0
"8183" 82 83 -0.159413615761078
"8184" 82 84 -0.127250058704358
"8185" 82 85 -0.74690981568544
"8186" 82 86 -0.122984419506901
"8187" 82 87 -0.144501095510057
"8188" 82 88 -0.138344547850486
"8189" 82 89 -0.158631358199476
"8190" 82 90 0
"8191" 82 91 0
"8192" 82 92 0
"8193" 82 93 0
"8194" 82 94 0
"8195" 82 95 0
"8196" 82 96 0
"8197" 82 97 0
"8198" 82 98 0
"8199" 82 99 -0.723798672905053
"8200" 82 100 -0.212123070746709
"8201" 83 1 0
"8202" 83 2 0
"8203" 83 3 0
"8204" 83 4 0
"8205" 83 5 0
"8206" 83 6 -0.0370322015557764
"8207" 83 7 0
"8208" 83 8 0
"8209" 83 9 -0.0684988630714001
"8210" 83 10 -0.000533601083797778
"8211" 83 11 0
"8212" 83 12 0
"8213" 83 13 0
"8214" 83 14 0
"8215" 83 15 -0.559085203665641
"8216" 83 16 0
"8217" 83 17 0
"8218" 83 18 0
"8219" 83 19 -0.017453234804179
"8220" 83 20 0
"8221" 83 21 -0.00465180780895428
"8222" 83 22 -0.0724570812812179
"8223" 83 23 0
"8224" 83 24 0
"8225" 83 25 0
"8226" 83 26 0
"8227" 83 27 -0.555534903359116
"8228" 83 28 0
"8229" 83 29 -0.561151057447899
"8230" 83 30 -0.0501631908210411
"8231" 83 31 0
"8232" 83 32 -0.0306425364956814
"8233" 83 33 0
"8234" 83 34 0
"8235" 83 35 0
"8236" 83 36 0
"8237" 83 37 0
"8238" 83 38 -0.096884066171763
"8239" 83 39 -0.141575371532047
"8240" 83 40 -0.118584960524569
"8241" 83 41 0
"8242" 83 42 -0.00476573419275147
"8243" 83 43 -0.0209153028697527
"8244" 83 44 -0.0981155914238071
"8245" 83 45 -0.146082392744115
"8246" 83 46 -0.168854315092506
"8247" 83 47 -0.11259654488768
"8248" 83 48 -0.064705607909568
"8249" 83 49 -0.168705389693487
"8250" 83 50 0
"8251" 83 51 0
"8252" 83 52 -0.0133146593709596
"8253" 83 53 -0.177548177500515
"8254" 83 54 -0.146074413714256
"8255" 83 55 -0.0672122288820553
"8256" 83 56 0
"8257" 83 57 0
"8258" 83 58 -0.189255267355729
"8259" 83 59 -0.102135800107597
"8260" 83 60 -0.0165469148038617
"8261" 83 61 0
"8262" 83 62 -0.108582543445867
"8263" 83 63 -0.0543157198605672
"8264" 83 64 0
"8265" 83 65 0
"8266" 83 66 0
"8267" 83 67 0
"8268" 83 68 -0.14609445795071
"8269" 83 69 -0.0165806633984488
"8270" 83 70 -0.00275967335550025
"8271" 83 71 0
"8272" 83 72 0
"8273" 83 73 0
"8274" 83 74 0
"8275" 83 75 0
"8276" 83 76 0
"8277" 83 77 0
"8278" 83 78 0
"8279" 83 79 0
"8280" 83 80 0
"8281" 83 81 0
"8282" 83 82 -6.58175918599354e-06
"8283" 83 83 0
"8284" 83 84 0
"8285" 83 85 -0.598716240191788
"8286" 83 86 -0.0112726981519588
"8287" 83 87 -0.132197934846353
"8288" 83 88 0
"8289" 83 89 0
"8290" 83 90 0
"8291" 83 91 0
"8292" 83 92 0
"8293" 83 93 0
"8294" 83 94 0
"8295" 83 95 0
"8296" 83 96 0
"8297" 83 97 0
"8298" 83 98 0
"8299" 83 99 -0.567848455606651
"8300" 83 100 -0.00286733364567942
"8301" 84 1 0
"8302" 84 2 0
"8303" 84 3 0
"8304" 84 4 0
"8305" 84 5 0
"8306" 84 6 0
"8307" 84 7 0
"8308" 84 8 0
"8309" 84 9 0
"8310" 84 10 0
